x: 10 y: 1x: 10 y: 3=>south
x: 7 y: 9x: 7 y: 5=>north
x: 7 y: 3x: 3 y: 4=>west
x: 10 y: 1x: 10 y: 2=>south
x: 7 y: 9x: 7 y: 4=>north
x: 7 y: 3x: 3 y: 3=>west
x: 10 y: 1x: 10 y: 1=>wait
x: 7 y: 9x: 7 y: 3=>south
x: 7 y: 3x: 3 y: 2=>west
x: 10 y: 1x: 10 y: 0=>north
x: 7 y: 9x: 7 y: 2=>south
x: 7 y: 3x: 3 y: 1=>west
x: 7 y: 9x: 7 y: 1=>south
x: 7 y: 3x: 3 y: 0=>west
x: 7 y: 9x: 7 y: 0=>south
x: 5 y: 10x: 2 y: 9=>west
x: 5 y: 10x: 2 y: 8=>west
x: 5 y: 10x: 2 y: 7=>north
x: 5 y: 10x: 2 y: 6=>north
x: 5 y: 10x: 2 y: 5=>west
x: 5 y: 10x: 2 y: 4=>west
x: 5 y: 10x: 2 y: 3=>south
x: 0 y: 7x: 2 y: 9=>south
x: 5 y: 10x: 2 y: 2=>south
x: 0 y: 7x: 2 y: 8=>east
x: 5 y: 10x: 2 y: 1=>west
x: 0 y: 7x: 2 y: 7=>east
x: 5 y: 10x: 2 y: 0=>west
x: 0 y: 7x: 2 y: 6=>east
x: 0 y: 7x: 2 y: 5=>east
x: 0 y: 7x: 2 y: 4=>north
x: 0 y: 7x: 2 y: 3=>north
x: 0 y: 7x: 2 y: 2=>north
x: 0 y: 7x: 2 y: 1=>south
x: 3 y: 9x: 7 y: 10=>east
x: 0 y: 7x: 2 y: 0=>south
x: 4 y: 3x: 2 y: 9=>north
x: 4 y: 9x: 6 y: 9=>east
x: 4 y: 3x: 2 y: 8=>south
x: 4 y: 9x: 6 y: 8=>east
x: 4 y: 3x: 2 y: 7=>south
x: 4 y: 9x: 6 y: 7=>east
x: 4 y: 3x: 2 y: 6=>south
x: 4 y: 9x: 6 y: 6=>north
x: 4 y: 3x: 2 y: 5=>south
x: 4 y: 9x: 6 y: 5=>north
x: 4 y: 3x: 2 y: 4=>west
x: 4 y: 9x: 6 y: 4=>north
x: 4 y: 3x: 2 y: 3=>west
x: 4 y: 9x: 6 y: 3=>south
x: 4 y: 3x: 2 y: 2=>west
x: 4 y: 9x: 6 y: 2=>south
x: 4 y: 3x: 2 y: 1=>north
x: 4 y: 9x: 6 y: 1=>south
x: 4 y: 3x: 2 y: 0=>north
x: 4 y: 9x: 6 y: 0=>east
x: 8 y: 5x: 6 y: 9=>south
x: 8 y: 5x: 6 y: 8=>south
x: 8 y: 5x: 6 y: 7=>south
x: 8 y: 5x: 6 y: 6=>west
x: 8 y: 5x: 6 y: 5=>west
x: 8 y: 5x: 6 y: 4=>west
x: 8 y: 5x: 6 y: 3=>west
x: 8 y: 5x: 6 y: 2=>north
x: 8 y: 5x: 6 y: 1=>north
x: 8 y: 5x: 6 y: 0=>north
x: 1 y: 6x: 1 y: 10=>south
x: 10 y: 8x: 6 y: 9=>west
